[12/Jan/2020:08:31:07 +0000] - 200 200 - GET http fe.sjdco.test "/images/command.svg" [Client 172.23.0.1] [Length 606] [Gzip -] [Sent-to 192.168.10.25] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.4 Safari/605.1.15" "http://fe.sjdco.test/"
[12/Jan/2020:08:31:07 +0000] - 200 200 - GET http fe.sjdco.test "/images/cpu.svg" [Client 172.23.0.1] [Length 778] [Gzip -] [Sent-to 192.168.10.25] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.4 Safari/605.1.15" "http://fe.sjdco.test/"
[12/Jan/2020:08:31:07 +0000] - 200 200 - GET http fe.sjdco.test "/images/headphones.svg" [Client 172.23.0.1] [Length 765] [Gzip -] [Sent-to 192.168.10.25] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.4 Safari/605.1.15" "http://fe.sjdco.test/"
[12/Jan/2020:08:31:07 +0000] - 200 200 - GET http fe.sjdco.test "/images/map-pin.svg" [Client 172.23.0.1] [Length 910] [Gzip -] [Sent-to 192.168.10.25] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.4 Safari/605.1.15" "http://fe.sjdco.test/"
[12/Jan/2020:08:31:07 +0000] - 200 200 - GET http fe.sjdco.test "/images/pulse.svg" [Client 172.23.0.1] [Length 767] [Gzip -] [Sent-to 192.168.10.25] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.4 Safari/605.1.15" "http://fe.sjdco.test/"
[12/Jan/2020:08:31:07 +0000] - 200 200 - GET http fe.sjdco.test "/images/D.svg" [Client 172.23.0.1] [Length 725] [Gzip -] [Sent-to 192.168.10.25] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.4 Safari/605.1.15" "http://fe.sjdco.test/"
[12/Jan/2020:08:31:07 +0000] - 200 200 - GET http fe.sjdco.test "/images/S.svg" [Client 172.23.0.1] [Length 920] [Gzip -] [Sent-to 192.168.10.25] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.4 Safari/605.1.15" "http://fe.sjdco.test/"
[12/Jan/2020:08:31:07 +0000] - 200 200 - GET http fe.sjdco.test "/images/musical-note.svg" [Client 172.23.0.1] [Length 625] [Gzip -] [Sent-to 192.168.10.25] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.4 Safari/605.1.15" "http://fe.sjdco.test/"
[12/Jan/2020:08:31:07 +0000] - 200 200 - GET http fe.sjdco.test "/fonts/CircularStd-Bold.woff2" [Client 172.23.0.1] [Length 28552] [Gzip -] [Sent-to 192.168.10.25] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.4 Safari/605.1.15" "http://fe.sjdco.test/"
[12/Jan/2020:08:31:07 +0000] - 200 200 - GET http fe.sjdco.test "/fonts/CircularStd-Book.woff2" [Client 172.23.0.1] [Length 24856] [Gzip -] [Sent-to 192.168.10.25] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.4 Safari/605.1.15" "http://fe.sjdco.test/"
[12/Jan/2020:08:31:07 +0000] - 200 200 - GET http fe.sjdco.test "/fonts/SFMono-Regular.woff2" [Client 172.23.0.1] [Length 36264] [Gzip -] [Sent-to 192.168.10.25] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.4 Safari/605.1.15" "http://fe.sjdco.test/"
[12/Jan/2020:08:31:07 +0000] - 200 200 - GET http fe.sjdco.test "/fonts/CircularStd-BookItalic.woff2" [Client 172.23.0.1] [Length 27040] [Gzip -] [Sent-to 192.168.10.25] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.4 Safari/605.1.15" "http://fe.sjdco.test/"
